PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
  9.5368158E-08  3.1788900E-08  3.4458187E+00  4.4722419E+00  4.4722428E+00  4.4724340E+00  4.4724350E+00  3.4456491E+00  3.1789387E-08  9.5366701E-08 -2.4054333E+01
 -9.5367433E-08 -3.1789146E-08  3.2981639E+00  4.3182693E+00  4.3182702E+00  4.3184676E+00  4.3184686E+00  3.2979903E+00 -3.1789146E-08 -9.5367433E-08 -2.6273901E+01
 -9.5367433E-08  9.5366460E-08  3.1891377E+00  4.2032199E+00  4.2032218E+00  4.2034268E+00  4.2034283E+00  3.1889586E+00  9.5368399E-08 -9.5367433E-08 -3.0443203E+01
 -9.5368399E-08  3.1787689E-08  3.1166258E+00  4.1249890E+00  4.1249905E+00  4.1252031E+00  4.1252046E+00  3.1164422E+00  3.1790599E-08 -9.5366460E-08 -3.6823654E+01
  9.5368399E-08  3.1790599E-08  3.2885849E+00  4.2691422E+00  4.2691431E+00  4.2693658E+00  4.2693667E+00  3.2883866E+00  3.1787689E-08  9.5366460E-08 -2.2252153E+01
  9.5366460E-08  9.5365976E-08  3.1610491E+00  4.1356854E+00  4.1356869E+00  4.1359167E+00  4.1359181E+00  3.1608467E+00  9.5368890E-08  9.5368399E-08 -2.4398232E+01
 -9.5366460E-08 -3.1787689E-08  3.0696685E+00  4.0385070E+00  4.0385084E+00  4.0387473E+00  4.0387487E+00  3.0694606E+00 -3.1790599E-08 -9.5368399E-08 -2.8342960E+01
  9.5366460E-08 -9.5366950E-08  3.0128462E+00  3.9761817E+00  3.9761839E+00  3.9764304E+00  3.9764326E+00  3.0126326E+00 -9.5367916E-08  9.5368399E-08 -3.4312645E+01
  9.5366460E-08  3.1787689E-08  3.1385295E+00  4.0752611E+00  4.0752630E+00  4.0755234E+00  4.0755253E+00  3.1382966E+00  3.1790599E-08  9.5368399E-08 -2.0593819E+01
 -9.5366460E-08  3.1788659E-08  3.0280750E+00  3.9589975E+00  3.9589996E+00  3.9592702E+00  3.9592721E+00  3.0278354E+00  3.1789629E-08 -9.5368399E-08 -2.2645048E+01
