PdfType: error
Format: lhagrid1
---
   9.261360E-010   1.131190E-009   1.381630E-009   1.687530E-009   2.061150E-009   2.517500E-009   3.074880E-009   3.755670E-009   4.587180E-009   5.602800E-009   6.843270E-009   8.358390E-009   1.020900E-008   1.246930E-008   1.523000E-008   1.860190E-008   2.272050E-008   2.775080E-008   3.389490E-008   4.139940E-008   5.056530E-008   6.176060E-008   7.543460E-008   9.213600E-008   1.125350E-007   1.374510E-007   1.678830E-007   2.050520E-007   2.504520E-007   3.059020E-007   3.736300E-007   4.563530E-007   5.573900E-007   6.807980E-007   8.315290E-007   1.015630E-006   1.240500E-006   1.515140E-006   1.850600E-006   2.260330E-006   2.760770E-006   3.372020E-006   4.118590E-006   5.030460E-006   6.144210E-006   7.504560E-006   9.166090E-006   1.119550E-005   1.367420E-005   1.670170E-005   2.039950E-005   2.491600E-005   3.043250E-005   3.717030E-005   4.539990E-005   5.545160E-005   6.772870E-005   8.272410E-005   1.010390E-004   1.234100E-004   1.507330E-004   1.841060E-004   2.248670E-004   2.746540E-004   3.354630E-004   4.097350E-004   5.004510E-004   6.112530E-004   7.465860E-004   9.118820E-004   1.113780E-003   1.360370E-003   1.661560E-003   2.029430E-003   2.478750E-003   3.027550E-003   3.697860E-003   4.516580E-003   5.516560E-003   6.737950E-003   8.229750E-003   1.005180E-002   1.227730E-002   1.499560E-002   1.831560E-002   2.237080E-002   2.732370E-002   3.337330E-002   4.076220E-002   4.978710E-002   6.081010E-002   7.427360E-002   9.071800E-002   1.108030E-001   1.353350E-001   1.446650E-001   1.546380E-001   1.652990E-001   1.766940E-001   1.888760E-001   2.018970E-001   2.158150E-001   2.306930E-001   2.465970E-001   2.635970E-001   2.817690E-001   3.011940E-001   3.219580E-001   3.441540E-001   3.678790E-001   3.932410E-001   4.203500E-001   4.493290E-001   4.803050E-001   5.134170E-001   5.488120E-001   5.611440E-001   5.737530E-001   5.866460E-001   5.998290E-001   6.133070E-001   6.270890E-001   6.411800E-001   6.555880E-001   6.703200E-001   6.853830E-001   7.007840E-001   7.165310E-001   7.326320E-001   7.490950E-001   7.659280E-001   7.831390E-001   8.007370E-001   8.187310E-001   8.248180E-001   8.309500E-001   8.371280E-001   8.433520E-001   8.496230E-001   8.559400E-001   8.623030E-001   8.687150E-001   8.751730E-001   8.816800E-001   8.882350E-001   8.948390E-001   9.014920E-001   9.081950E-001   9.149470E-001   9.217500E-001   9.286030E-001   9.355070E-001   9.424620E-001   9.494700E-001   9.565290E-001   9.636400E-001   9.708050E-001   9.780230E-001   9.852940E-001   9.926200E-001   1.000000E+000
   1.295000E+000   1.298750E+000   1.464610E+000   1.659240E+000   1.890670E+000   2.167490E+000   2.500670E+000   2.904300E+000   3.396640E+000   4.001450E+000   4.750000E+000   5.767150E+000   7.070720E+000   8.758190E+000   1.096570E+001   1.388560E+001   1.779290E+001   2.308550E+001   3.034710E+001   4.044480E+001   5.468640E+001   7.507240E+001   1.047120E+002   1.485170E+002   2.143800E+002   3.152120E+002   4.725370E+002   7.229460E+002   1.129950E+003   1.806160E+003   2.955930E+003   4.958860E+003   8.538140E+003   1.510790E+004   2.751070E+004   5.162750E+004   1.000000E+005
 -5 -4 -3 -2 -1  1  2  3  4  5 21
   0.00000000E+000   0.00000000E+000   4.31836842E-001   6.63118007E-001   6.63013353E-001   6.63013353E-001   6.63118933E-001   4.31836842E-001   0.00000000E+000   0.00000000E+000   4.40500844E-004
   0.00000000E+000   0.00000000E+000   4.39008839E-001   6.70278890E-001   6.70173311E-001   6.70174237E-001   6.70279816E-001   4.39008839E-001   0.00000000E+000   0.00000000E+000  -4.61539876E-002
   0.00000000E+000   2.34845862E-002   7.73588435E-001   1.00440375E+000   1.00429262E+000   1.00429262E+000   1.00440375E+000   7.73588435E-001   2.34845862E-002   0.00000000E+000  -1.83458280E+000
   0.00000000E+000   3.94293141E-001   1.14256472E+000   1.37298736E+000   1.37287622E+000   1.37287622E+000   1.37298736E+000   1.14256472E+000   3.94293141E-001   0.00000000E+000  -3.94588578E+000
   0.00000000E+000   8.21961444E-001   1.56852245E+000   1.79857463E+000   1.79845424E+000   1.79845424E+000   1.79857463E+000   1.56852245E+000   8.21961444E-001   0.00000000E+000  -5.21167290E+000
   0.00000000E+000   1.32856061E+000   2.07350737E+000   2.30321688E+000   2.30309648E+000   2.30309648E+000   2.30321688E+000   2.07350737E+000   1.32856061E+000   0.00000000E+000  -4.93037761E+000
   0.00000000E+000   1.93869901E+000   2.68210838E+000   2.91149374E+000   2.91136408E+000   2.91137335E+000   2.91150300E+000   2.68210838E+000   1.93869901E+000   0.00000000E+000  -2.19726692E+000
   0.00000000E+000   2.68008940E+000   3.42203547E+000   3.65112448E+000   3.65098556E+000   3.65099482E+000   3.65112448E+000   3.42203547E+000   2.68008940E+000   0.00000000E+000   4.10822816E+000
   0.00000000E+000   3.58418337E+000   4.32473097E+000   4.55352361E+000   4.55339395E+000   4.55339395E+000   4.55353287E+000   4.32473097E+000   3.58418337E+000   0.00000000E+000   1.53366269E+001
   0.00000000E+000   4.68670197E+000   5.42591594E+000   5.65443073E+000   5.65429181E+000   5.65429181E+000   5.65444000E+000   5.42591594E+000   4.68670197E+000   0.00000000E+000   3.30838006E+001
   0.00000000E+000   6.02826553E+000   6.76618291E+000   6.99443839E+000   6.99429947E+000   6.99429947E+000   6.99444765E+000   6.76618291E+000   6.02826553E+000   0.00000000E+000   5.92075966E+001
   1.63628782E-001   7.84292715E+000   8.57948311E+000   8.80747001E+000   8.80731256E+000   8.80732183E+000   8.80747001E+000   8.57948311E+000   7.84292715E+000   1.63628782E-001   1.00549659E+002
   2.41988223E+000   1.00580222E+001   1.07932816E+001   1.10210184E+001   1.10208332E+001   1.10208332E+001   1.10210184E+001   1.07932816E+001   1.00580222E+001   2.41988223E+000   1.51809435E+002
   5.15405798E+000   1.27517814E+001   1.34857441E+001   1.37132031E+001   1.37131105E+001   1.37131105E+001   1.37132958E+001   1.34857441E+001   1.27517814E+001   5.15405798E+000   2.20914925E+002
   8.45711276E+000   1.60151142E+001   1.67479656E+001   1.69751467E+001   1.69749615E+001   1.69749615E+001   1.69751467E+001   1.67479656E+001   1.60151142E+001   8.45711276E+000   3.11861480E+002
   1.24330053E+001   1.99520257E+001   2.06835805E+001   2.09105764E+001   2.09103912E+001   2.09103912E+001   2.09105764E+001   2.06835805E+001   1.99520257E+001   1.24330053E+001   4.29207542E+002
